name,rating,vicinity,type,arrondissement,latitude,longitude,user_ratings_total,zip_code
Jardin des Champs-Élysées,4.5,"10 Avenue des Champs-Élysées, Paris",park,8e,48.8672475,2.3179397,2250,75008
Séquoia,Note non disponible,"3 Avenue Gabriel, Paris",park,8e,48.86701100000001,2.319393,Aucune évaluation,75008
Champs Elysées Garden,Note non disponible,"Séquoia, 3 Avenue Gabriel, Paris",park,8e,48.866767,2.318647,Aucune évaluation,75008
Espace canin du boulevard des Batignolles,1.5,"56 Boulevard des Batignolles, Paris",park,8e,48.88256990000001,2.3217322,6,75008
Jardín de la Lituanie,5,"17 Place du Général Catroux, Paris",park,8e,48.88232259999999,2.310505999999999,7,75008
jardin de la place du Général-Catroux,4.1,"3 Place du Général Catroux, Paris",park,8e,48.8824786,2.3101547,48,75008
Fountain of Diana,3.8,"3 Avenue Edward Tuck, Paris",park,8e,48.8659287,2.3169652,10,75008
Les Jardins d'Alexandre,4,"57 Rue d'Amsterdam, Paris",park,8e,48.8805627,2.3268968,4,75008
Solitude Garden,4.3,"Place du Général Catroux, Paris",park,8e,48.88302759999999,2.3101995,15,75008
Place François Ier,4.9,"9 Place François 1er, Paris",park,8e,48.86620550000001,2.3078508,11,75008
Jean,Note non disponible,"54 Rue de Châteaudun, Paris",park,8e,48.87638819999999,2.333343999999999,Aucune évaluation,75008
OLIVO TERROIRS,Note non disponible,"77 Rue de Saussure, Paris",park,8e,48.8863796,2.3133159,Aucune évaluation,75008
Paradise Adventure Vacations | Safari Uganda | Gorilla Trekking Uganda | Gorilla Safaris | Gorilla Trekking Tours in Rwanda,Note non disponible,"62 Rue des Batignolles, Paris",park,8e,48.886348,2.3187358,Aucune évaluation,75008
Espace Canin du Square des Batignolles,4,"3 Place Charles Fillion, Paris",park,8e,48.88668260000001,2.3166668,113,75008
"Dog's space of ""Square des Batignolles""",Note non disponible,"11 Place Charles Fillion, Paris",park,8e,48.8866907,2.3167792,Aucune évaluation,75008
Square Hector Berlioz,4.1,"1 Place Adolphe Max, Paris",park,8e,48.88316940000001,2.3298582,439,75008
Warwick Paris,4,"5 Rue de Berri, Paris",restaurant,8e,48.8722222,2.3030556,1179,75008
Le Royal Monceau - Raffles Paris,4.5,"37 Avenue Hoche, Paris",restaurant,8e,48.87576050000001,2.300295,1953,75008
Domani,3.5,"8 Avenue Franklin Delano Roosevelt, Paris",restaurant,8e,48.8705822,2.3102752,545,75008
Le Bristol Paris,4.7,"112 Rue du Faubourg Saint-Honoré, Paris",restaurant,8e,48.87168639999999,2.3147996,2685,75008
Le Cinq,4.6,"31 Avenue George V, Paris",restaurant,8e,48.868849,2.300683,1369,75008
Le Taillevent,4.7,"15 Rue Lamennais, Paris",restaurant,8e,48.874097,2.302475,656,75008
Dragon Elysées,3.9,"11 Rue de Berri, Paris",restaurant,8e,48.87252449999999,2.3039456,1245,75008
Brasserie Fouquet's Paris,4.2,"99 Avenue des Champs-Élysées, Paris",restaurant,8e,48.871397,2.3012583,4406,75008
Le Paradis du Fruit - George V,4.3,"47 Avenue George V, Paris",restaurant,8e,48.870791,2.300638,6131,75008
Le W,4.3,"5 Rue de Berri, Paris",restaurant,8e,48.8720942,2.3031218,382,75008
Le Relais de l’Entrecôte,4.2,"15 Rue Marbeuf, Paris",restaurant,8e,48.868142,2.3027971,6721,75008
Laurent,4.4,"41 Avenue Gabriel, Paris",restaurant,8e,48.8692529,2.3131794,548,75008
Passage du Havre,4.2,"109 Rue Saint-Lazare, Paris",restaurant,8e,48.8753007,2.3276936,12627,75008
"Shopping centre ""Saint-Lazare""",4,"1 Cour de Rome, Paris",restaurant,8e,48.8762214,2.3252645,24526,75008
Le Boeuf sur le Toit,3.5,"34 Rue du Colisée, Paris",restaurant,8e,48.871404,2.310457,899,75008
Cojean,4,"11 Avenue Delcassé, Paris",restaurant,8e,48.87330439999999,2.3143575,267,75008
Pierre Gagnaire,4.6,"6 Rue Balzac, Paris",restaurant,8e,48.87324439999999,2.3004528,911,75008
Zo,4.2,"13 Rue Montalivet, Paris",restaurant,8e,48.8711229,2.3181921,425,75008
Le Wagon Bleu,4.2,"7 Rue Boursault, Paris",restaurant,8e,48.88301,2.320538200000001,1300,75008
Planet Sushi,3.7,"37 Boulevard Malesherbes, Paris",restaurant,8e,48.8732188,2.3206794,446,75008
Starbucks,3.9,"76-78 Avenue des Champs-Élysées, Paris",restaurant,8e,48.87119999999999,2.30434,3788,75008
Le Berkeley,3.9,"7 Avenue Matignon, Paris",restaurant,8e,48.86998190000001,2.3114926,1188,75008
La Maison de l'Aubrac,4.3,"37 Rue Marbeuf, Paris",restaurant,8e,48.869619,2.305197,5176,75008
Les Bacchantes,4.3,"21 Rue de Caumartin, Paris",restaurant,8e,48.8714616,2.3280306,900,75008
Matsuri Marbeuf,4.3,"24 Rue Marbeuf, Paris",restaurant,8e,48.86880559999999,2.3043833,1460,75008
Apicius,4.4,"20 Rue d'Artois, Paris",restaurant,8e,48.873743,2.307853,779,75008
Dalloyau,3.9,"101 Rue du Faubourg Saint-Honoré, Paris",restaurant,8e,48.8722712,2.3118766,466,75008
Kinugawa,4.2,"1Bis Rue Jean Mermoz, Paris",restaurant,8e,48.8699691,2.3107684,293,75008
Boca,4.5,"11bis Rue Blanche, Paris",restaurant,8e,48.878437,2.331478,703,75008
Le Petit Vendôme,4.4,"8 Rue des Capucines, Paris",restaurant,8e,48.86880590000001,2.3298044,1809,75008
Bistro Volnay,4.6,"8 Rue Volney, Paris",restaurant,8e,48.869211,2.32986,433,75008
L'Evasion,4.1,"7 Place Saint-Augustin, Paris",restaurant,8e,48.8751685,2.3191241,194,75008
Pizza Firenze,3.3,"24 Rue de Caumartin, Paris",restaurant,8e,48.87184979999999,2.3282547,888,75008
La Maison de la Truffe,4.2,"19 Place de la Madeleine, Paris",restaurant,8e,48.8707544,2.323964,911,75008
Restaurant Market By Chef Jean Georges,4.2,"15 Avenue Matignon, Paris",restaurant,8e,48.8702638,2.3120823,677,75008
Pink Paradise,4.2,"36 Rue de Ponthieu, Paris",restaurant,8e,48.8712961,2.3081271,374,75008
The Grand Lodge of France,4.5,"8 Rue Puteaux, Paris",museum,8e,48.8831952,2.3219946,372,75008
Museum of Romantic Life,4.3,"16 Rue Chaptal, Paris",museum,8e,48.8814198,2.3335672,3585,75008
Musée Jacquemart-André,4.5,"158 Boulevard Haussmann, Paris",museum,8e,48.875553,2.310422,7415,75008
Kléber Rossillon,5,"27 Rue du Général Foy, Paris",museum,8e,48.8790231,2.3171515,2,75008
Musée Nissim de Camondo,4.7,"63 Rue de Monceau, Paris",museum,8e,48.8790583,2.3124654,1742,75008
Musée Cernuschi,4.5,"7 Avenue Velasquez, Paris",museum,8e,48.8795526,2.3124486,2041,75008
Cité de l'Économie,4.7,"1 Place du Général Catroux, Paris",museum,8e,48.8818971,2.3105441,949,75008
Musée du sourire,5,"45 Rue de Lévis, Paris",museum,8e,48.8830733,2.3142447,1,75008
Chloé SAS,4.5,"7 Avenue Percier, Paris",museum,8e,48.8743243,2.3141444,93,75008
Musée Jean-Jacques Henner,4.4,"43 Avenue de Villiers, Paris",museum,8e,48.883049,2.307701,577,75008
La Maison Élysée,4.5,"88 Rue du Faubourg Saint-Honoré, Paris",museum,8e,48.8708695,2.3170391,33,75008
Business Game,Note non disponible,"14 Avenue des Champs-Élysées, Paris",museum,8e,48.8697331,2.3094426,Aucune évaluation,75008
شارع قحطان,Note non disponible,"38 Avenue des Champs-Élysées, Paris",museum,8e,48.87009339999999,2.3078292,Aucune évaluation,75008
Maison Bylaart 1922 Optique et Audition,4.8,"22 Rue de Saint-Pétersbourg, Paris",museum,8e,48.8812916,2.325461799999999,27,75008
Artgapi,5,"37 Rue de la Chaussée d'Antin, Paris",museum,8e,48.8747094,2.3322651,9,75008
Patrick Lonza,Note non disponible,"7 Rue Chaptal, Paris",museum,8e,48.8805524,2.3340345,Aucune évaluation,75008
Queen Mary,4.3,"9 Rue Greffulhe, Paris",playground,8e,48.873051,2.325144,349,75008
Timhotel Opéra Madeleine,3.7,"113 Rue Saint-Lazare, Paris",playground,8e,48.8752958,2.3259409,836,75008
Sofitel Paris le Faubourg,4.6,"15 Rue Boissy d'Anglas, Paris",playground,8e,48.86841030000001,2.3213484,1241,75008
Paris Marriott Champs Elysees Hotel,4.3,"70 Avenue des Champs-Élysées, Paris",playground,8e,48.8708786,2.3050769,1816,75008
ibis Styles Paris Gare Saint-Lazare,4,"9 Rue de Constantinople, Paris",playground,8e,48.879703,2.3209534,989,75008
Aparthotel Adagio Paris Haussmann Champs-Elysées,4.1,"129- 131 Boulevard Haussmann, Paris",playground,8e,48.8750094,2.3133362,357,75008
L'Hôtel du Collectionneur Paris,4.2,"51-57 Rue de Courcelles, Paris",playground,8e,48.8770171,2.3068725,3802,75008
New Hotel Roblin,4.4,"6 Rue Chauveau Lagarde, Paris",playground,8e,48.8713709,2.3239615,441,75008
Grand Hotel du Havre,2.8,"18 Rue d'Amsterdam, Paris",playground,8e,48.8765573,2.327015,741,75008
17th arrondissement,Note non disponible,17th arrondissement,playground,8e,48.8848008,2.2979165,Aucune évaluation,75008
Le Pavillon des Lettres Hotel,4.6,"12 Rue des Saussaies, Paris",playground,8e,48.87137080000001,2.3181216,234,75008
Amarante Beau Manoir,3.4,"6 Rue de l'Arcade, Paris",playground,8e,48.8710686,2.323455,226,75008
New Orient Hôtel,4.4,"16 Rue de Constantinople, Paris",playground,8e,48.8803322,2.3197277,295,75008
Charing Cross,3.6,"39 Rue Pasquier, Paris",playground,8e,48.87487729999999,2.3237512,321,75008
Mercure Paris Opéra Garnier Hôtel & Spa,4.3,"4 Rue de l'Isly, Paris",playground,8e,48.87494699999999,2.326027599999999,1016,75008
Hyatt Paris Madeleine,4.7,"24 Boulevard Malesherbes, Paris",playground,8e,48.8728293,2.3216297,1162,75008
Austin's Saint Lazare Hôtel,4,"26 Rue d'Amsterdam, Paris",playground,8e,48.87695979999999,2.3270445,340,75008
Appart Hôtel - Residhome Paris Opéra,3.7,"30 Rue Joubert, Paris",playground,8e,48.87475699999999,2.32909,595,75008
Opéra Richepanse Hotel - Paris,4.6,"14 Rue du Chevalier de Saint-George, Paris",playground,8e,48.8686825,2.3252882,293,75008
"Holiday Inn Paris Palais de l’Elysée, an IHG Hotel",4.1,"24 Rue de Miromesnil, Paris",playground,8e,48.87302240000001,2.316105600000001,385,75008
Maison Athénée,4.4,"19 Rue de Caumartin, Paris",playground,8e,48.8714286,2.3280207,232,75008
Aparthotel Adagio Paris Opéra,4,"43 Rue de Caumartin, Paris",playground,8e,48.8727323,2.3280921,584,75008
Best Western Premier The Blake Paris Gare Saint Lazare,3.7,"18 Rue de Constantinople, Paris",playground,8e,48.88039080000001,2.3195921,247,75008
Sonder L'Edmond Parc Monceau,4.4,"22 Avenue de Villiers, Paris",playground,8e,48.8822373,2.3131907,267,75008
Elysées Opéra Hôtel,4.1,"17 Rue de Turin, Paris",playground,8e,48.881446,2.324400999999999,410,75008
Balançoires,3.8,"1 Allée de la Comtesse de Ségur, Paris",amusement_park,8e,48.8796432,2.3095456,28,75008
Square Louise Michel,4.5,"6 Place Saint-Pierre, Paris",park,9e,48.88501230000001,2.3433924,7593,75009
Square d'Anvers - Jean-Claude-Carrière,4.1,"10 bis Avenue Trudaine, Paris",park,9e,48.8821496,2.3444558,1563,75009
Promenade Coccinelle,3.8,"2-16 Boulevard de Clichy, Paris",park,9e,48.8822496,2.3383881,5,75009
Jardin des Abbesses,3.9,"10 Place des Abbesses, Paris",park,9e,48.8852271,2.33855,19,75009
Frédéric-Dard Maquis d'Émerveille Garden,3.9,"Rue Norvins, Paris",park,9e,48.88744579999999,2.3382869,33,75009
Musée de Montmartre,4.5,"12 Rue Cortot, Paris",park,9e,48.88770900000001,2.340673100000001,3700,75009
Square Jehan Rictus,4.4,"14 Place des Abbesses, Paris",park,9e,48.8847484,2.3386422,5346,75009
Square Alain Bashung,3.6,"16 Rue de Jessaint, Paris",park,9e,48.88539329999999,2.3562341,131,75009
Square Léon,3.8,"20 Rue des Gardes, Paris",park,9e,48.8860904,2.3533056,515,75009
Square Joel Le Tac,4.1,"6 Place Constantin Pecqueur, Paris",park,9e,48.88932999999999,2.3381373,175,75009
Saint-Lazare Garden,4.3,"13 Rue Léon Schwartzenberg, Paris",park,9e,48.87572440000001,2.3539797,26,75009
square Nadar,4.5,"2 Rue Saint-Éleuthère, Paris",park,9e,48.88595420000001,2.3419267,224,75009
Les jardins de Richard,Note non disponible,"31 Rue de Bellefond, Paris",park,9e,48.8779537,2.346346899999999,Aucune évaluation,75009
Square Alex-Biscarre,4.3,"31 Rue Notre Dame de Lorette, Paris",park,9e,48.8784948,2.3367359,283,75009
Square Aristide Cavaillé-Coll,4,"8 Place Franz Liszt, Paris",park,9e,48.87824089999999,2.3517466,360,75009
Piste Cyclable Rue La Fayette,5,"111 Rue La Fayette, Paris",park,9e,48.87801959999999,2.3521758,2,75009
Garden,4,"19 Rue Martel, Paris",park,9e,48.8744999,2.352924299999999,1,75009
Promenade Georges Ulmer,2.8,"36 Boulevard de Clichy, Paris",park,9e,48.8827757,2.3361318,5,75009
Pauline García Viardot Garden,4.4,"26 Rue Chaptal, Paris",park,9e,48.88153210000001,2.3325408,7,75009
LILY GIARDINI - Paysagiste PARIS 10eme,5,"12 Rue Martel, Paris",park,9e,48.87417360000001,2.3539917,5,75009
Terrain a yakasse me,Note non disponible,"2 Rue de Paradis, Paris",park,9e,48.87448200000001,2.3551894,Aucune évaluation,75009
Promenade Jacques Canetti,4.1,"Boulevard de Clichy, Paris",park,9e,48.88350519999999,2.3333424,19,75009
Estacionamiento,Note non disponible,"12 Rue Ronsard, Paris",park,9e,48.88553839999999,2.344772599999999,Aucune évaluation,75009
Le Café Aristide,4.4,"3 Rue Aristide Bruant, Paris",park,9e,48.885348,2.3350571,51,75009
Assommoir Garden,5,"6 Place de l'assommoir, Paris",park,9e,48.8846514,2.3506135,7,75009
Le Pigalle,4.6,"9 Rue Frochot, Paris",restaurant,9e,48.8816959,2.3372647,783,75009
Chez Michel,4.4,"10 Rue de Belzunce, Paris",restaurant,9e,48.8795698,2.3522211,696,75009
Les Trois Baudets,4.5,"64 Boulevard de Clichy, Paris",restaurant,9e,48.8835156,2.3344836,279,75009
La Table des Anges,4.5,"66 Rue des Martyrs, Paris",restaurant,9e,48.8810933,2.3402331,445,75009
Sushi Shop Paris Lepic,3.8,"19 Rue Lepic, Paris",restaurant,9e,48.8851045,2.333867999999999,319,75009
Le Moulin de la Galette,4.4,"83 Rue Lepic, Paris",restaurant,9e,48.8873961,2.3371292,3348,75009
Terminus Nord,4.2,"23 Rue de Dunkerque, Paris",restaurant,9e,48.8796292,2.3552061,4720,75009
Crêperie Brocéliande,4.7,"15 Rue des Trois Frères, Paris",restaurant,9e,48.88439590000001,2.341128300000001,1862,75009
Bistrot HOTARU,4.6,"18 Rue Rodier, Paris",restaurant,9e,48.8782147,2.342739299999999,178,75009
Les Noces de Jeannette,4.2,"14 Rue Favart, Paris",restaurant,9e,48.87110519999999,2.338241099999999,888,75009
Coinstot Vino,4.4,"22-30 Galerie Montmartre, Paris",restaurant,9e,48.8705534,2.3416087,478,75009
Hippopotamus,3.8,"1 Boulevard des Capucines, Paris",restaurant,9e,48.87071299999999,2.3339189,5349,75009
Café des Deux Moulins,3.9,"15 Rue Lepic, Paris",restaurant,9e,48.8849197,2.3336242,6623,75009
Starbucks,3.9,"7 Boulevard Poissonnière, Paris",restaurant,9e,48.8707,2.34686,1128,75009
Fuxia,4,"25 Rue des Martyrs, Paris",restaurant,9e,48.878457,2.339595,512,75009
Café Oz The Australian Bar Grands Boulevards,3.6,"8 Boulevard Montmartre, Paris",restaurant,9e,48.87184439999999,2.342408299999999,2810,75009
Café Le Brebant,3.4,"32 Boulevard Poissonnière, Paris",restaurant,9e,48.87161640000001,2.3433206,4030,75009
Le Paprika,4,"28 Avenue Trudaine, Paris",restaurant,9e,48.8809465,2.3406857,749,75009
Dali Museum,4.4,"11 Rue Poulbot, Paris",museum,9e,48.8865119,2.3398718,2736,75009
Halle Saint-Pierre,4.5,"2 Rue Ronsard, Paris",museum,9e,48.88471620000001,2.3444948,1789,75009
Historical Museum,5,"11 Rue Poulbot, Paris",museum,9e,48.88644439999999,2.3399741,4,75009
Theatre De Maggie,Note non disponible,"50 Rue Saint-Georges, Paris",museum,9e,48.8774149,2.3374341,Aucune évaluation,75009
Armand Paris Guide Conférencier,5,"26 Rue Petrelle, Paris",museum,9e,48.8809686,2.3471841,11,75009
Phono Museum,4.8,"53 Boulevard Marguerite de Rochechouart, Paris",museum,9e,48.8821141,2.341332,118,75009
Fort Chabrol,Note non disponible,"51 Rue de Chabrol, Paris",museum,9e,48.8767204,2.3522608,Aucune évaluation,75009
Musée Mrj Moi,Note non disponible,"14 Rue de Paradis, Paris",museum,9e,48.8747181,2.3540222,Aucune évaluation,75009
Monument aux Agents du Réseau de l'Est morts pour la Patrie,Note non disponible,"Rue d'Alsace, Paris",museum,9e,48.8773218,2.3583963,Aucune évaluation,75009
Women and Surrealism,Note non disponible,"12 Rue Cortot, Paris",museum,9e,48.88772429999999,2.3406304,Aucune évaluation,75009
House Tristan Tzara,4.4,"15 Avenue Junot, Paris",museum,9e,48.8880817,2.3357175,52,75009
ibis Paris Gare du Nord La Fayette 10ème,3.7,"122 Rue La Fayette, Paris",playground,9e,48.8780094,2.352683,818,75009
ibis Styles Paris Pigalle Montmartre,3.6,"3 Rue Frochot, Paris",playground,9e,48.8812884,2.3374095,491,75009
18th arrondissement,Note non disponible,18th arrondissement,playground,9e,48.8915575,2.3496507,Aucune évaluation,75009
9 HOTEL OPERA,3.9,"14 Rue Papillon, Paris",playground,9e,48.87636690000001,2.3471548,381,75009
Villa Royale,3.8,"2 Rue Duperré, Paris",playground,9e,48.8822596,2.3367633,636,75009
Brittany - Hotel & Cocktail Bar,4.2,"3-5 Rue Saint-Lazare, Paris",playground,9e,48.8768195,2.338342899999999,494,75009
Grand Hôtel de Turin,3.7,"6 Rue Victor Massé, Paris",playground,9e,48.8805849,2.3397521,714,75009
France Albion,4.6,"11 Rue Notre Dame de Lorette, Paris",playground,9e,48.87748909999999,2.3382836,1071,75009
Le Rocroy Hotel & Spa,4,"13 Rue de Rocroy, Paris",playground,9e,48.87961989999999,2.350751199999999,456,75009
Paris Lafayette Hotel,3.8,"23 Rue des Messageries, Paris",playground,9e,48.87642059999999,2.348894999999999,1080,75009
Maison Pigalle,4.2,"41 Rue Jean-Baptiste Pigalle, Paris",playground,9e,48.8800317,2.3343805,421,75009
Best Western Anjou Lafayette,4.1,"4 rue Riboutté (angle, 82 Rue La Fayette, Paris",playground,9e,48.87619079999999,2.3466058,412,75009
Vintage Paris Gare du Nord,4.1,"73 Rue de Dunkerque, Paris",playground,9e,48.8817722,2.3471716,778,75009
Au Petit Poulbot,4.4,"16 Place des Abbesses, Paris",amusement_park,9e,48.8843864,2.3385349,31,75009
MonterKing,Note non disponible,"5 Rue de Dunkerque, Paris",amusement_park,9e,48.8791278,2.357829600000001,Aucune évaluation,75009
Square Eugène Varlin,4.1,"150 Quai de Jemmapes, Paris",park,10e,48.8780301,2.3660652,242,75010
La Rotonde Stalingrad,4.1,"6-8 Place de la Bataille de Stalingrad, Paris",park,10e,48.88348820000001,2.3695752,2463,75010
Square Juliette Dodu,3.9,"14 Rue Juliette Dodu, Paris",park,10e,48.8755055,2.3694628,94,75010
Square Saint Laurent,4.2,"68 Boulevard de Magenta, Paris",park,10e,48.87453439999999,2.3580671,5,75010
Place Madeleine Braun,3,"Porte Saint-Martin, Paris",park,10e,48.87566469999999,2.3596187,10,75010
Parc Jardin. Парк,4.5,"Unnamed Road, 75010",park,10e,48.8750762,2.3616069,4,75010
Square des Recollets,4.2,"86 Quai de Valmy, Paris",park,10e,48.8737822,2.363442,226,75010
square Henri-Christiné,3.9,"151 Quai de Jemmapes, Paris",park,10e,48.87373090000001,2.3636179,7,75010
Écluse hotel du nord,2,"Square des Récollets, Paris",park,10e,48.8735648,2.3635929,1,75010
Banc stylé,5,"125 Quai de Valmy, Paris",park,10e,48.8760346,2.363696899999999,3,75010
Radeau végétalisé du Canal Saint Martin,4.9,"96 Quai de Jemmapes, Paris",park,10e,48.8729874,2.3641731,8,75010
Place Raoul Follereau,3.9,"Hôpital Saint-Louis, Paris",park,10e,48.87662630000001,2.363845200000001,33,75010
マリエル・フランコ公園,4,"48 Rue d'Alsace, Paris",park,10e,48.8791431,2.358973,118,75010
Square des Maures,4.4,"143 Quai de Valmy, Paris",park,10e,48.87719569999999,2.365194,99,75010
Bees-Impact,Note non disponible,"Stop Green Bulshit, Planet",park,10e,48.87854189999999,2.364219799999999,Aucune évaluation,75010
SHARON HOBBY PAYSAGISTE PARISIENNE 39 RUE BICHAT 75010 PARS,5,"39 Rue Bichat, Paris",park,10e,48.8721011,2.3670323,1,75010
Square Henri-Christiné,4,"158 Quai de Jemmapes, Paris",park,10e,48.8778137,2.366060699999999,1,75010
Parc de Valmy,4.4,"159bis Quai de Valmy, Paris",park,10e,48.87795320000001,2.3661179,242,75010
SIMONSON LANDSCAPE - Paysagiste & Architecte d'extérieur,4.7,"159 Quai de Valmy, Paris",park,10e,48.87838139999999,2.3658643,25,75010
Place Dulcie September,3.9,"13-9 Rue du Château Landon, Paris",park,10e,48.88048819999999,2.3622215,21,75010
Square Amadou-Hampaté Bâ,4,"19 Rue Boy-Zelensky, Paris",park,10e,48.8775631,2.368211800000001,23,75010
BLOOM HOUSE HOTEL RESTAURANT & SPA PARIS,4.7,"23 Rue du Château Landon, Paris",park,10e,48.881494,2.3626255,295,75010
"Le Robinet d'Or(Hôtel Restaurant quartier Gare du Nord Gare de l'Est, canal Saint-Martin)",4.4,"17 Rue Robert Blache, Paris",restaurant,10e,48.87815,2.3647475,813,75010
Saravanaa Bhavan Paris,3.9,"170 Rue du Faubourg Saint-Denis, Paris",restaurant,10e,48.87990360000001,2.3575559,4964,75010
Le Magenta,3.9,"152 Boulevard de Magenta, Paris",restaurant,10e,48.88196250000001,2.351340200000001,382,75010
